Event name,Image,Date,Time,Place,Price,Attendees,Tags,Views count 
Вебінар «Як сисадміну стати DevOps-інженером?» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%B4%D0%BE%D1%83_%D0%B0%D0%BD%D0%BE%D0%BD%D1%81_%D0%BA%D0%B0%D0%BB%D0%B5%D0%BD%D0%B4%D0%B0%D1%80_1080%D1%851080/10708860e5952f3b7362bedd9d526b44.png,13 грудня 2023 (середа),19:00,онлайн,безкоштовно,"https://dou.ua/users/kseniya-mudrak/, https://dou.ua/users/alex-t-12/, https://dou.ua/users/oleksandr-kobets/, https://dou.ua/users/mariya-olijnik-1/, https://dou.ua/users/anastasiia-balieva/, https://dou.ua/users/oleg-kovalyevskii/, https://dou.ua/users/alexey-iermakov/, https://dou.ua/users/andrej-komlev/, https://dou.ua/users/aleksei-skorik/, https://dou.ua/users/vadym-slobodianiuk-1/, https://dou.ua/users/danil-danill/, https://dou.ua/users/vit-s/, https://dou.ua/users/vadik-dudar/, https://dou.ua/users/danil-vahanov/, https://dou.ua/users/andrii-lashuk/","DevOps, вебінар, кар’єра, технології",527
Безплатна лекція для початківців «Секрети Power BI» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/1.1_10/c656d76be9fd81b10fdf0eb88578a156.png,13 грудня 2023 (середа),19:00,online,безкоштовно,"https://dou.ua/users/alina-filimonova/, https://dou.ua/users/tetyana-chernikova/, https://dou.ua/users/yuliya-yulya-malyutchyk-malyut/, https://dou.ua/users/valentina-viznyuk-1/, https://dou.ua/users/elena-kisla/, https://dou.ua/users/vika-furman/","BA, бізнес, вебінар, кар’єра, технології",343
Курс “Software Testing” від Sigma Software University (подія в архіві),https://s.dou.ua/CACHE/images/img/events/UKR_Software_Testing_Course_DOU_calendar/ad1dff1fbf40c7ee680a59bf9c82dde4.png,13 грудня 2023 (середа),,Online,13 350 грн.,,"junior, QA, кар’єра, курси, тестування, технології",275
Svitla Smart Talk: .Net Conf (подія в архіві),https://s.dou.ua/CACHE/images/img/events/logo-for-medias_1/cc3c91519aea1dd27508d2a58aeac4e0.png,13 грудня 2023 (середа),17:00,online,безкоштовно,"https://dou.ua/users/yaroslav-nesenchuk/, https://dou.ua/users/aslobodian/",".NET, кар’єра, конференція, технології",267
Вебінар «Отримайте грант на ІТ освіту» від GoIT (подія в архіві),https://s.dou.ua/CACHE/images/img/events/photo_2023-07-11_16-56-11/9fed65f3a91aed53eb9e32dc132b029d.png,13 грудня 2023 (середа),19:30,Онлайн,Безкоштовно,"https://dou.ua/users/anna-kurilenko/, https://dou.ua/users/lyubov-parfenova/, https://dou.ua/users/denis-pavlov-6/","вебінар, жінки в IT, кар’єра",247
Мітап GeekOps & Denys Vasyliev & Stanislav Kolenkin. Devops. Підсумки 2023 року. Тренди 2024 (подія в архіві),https://s.dou.ua/CACHE/images/img/events/photo_2023-12-01_17-41-16/5f2bb7b12a19a68270c0027c0da333df.png,13 грудня 2023 (середа),19:00,онлайн,безкоштовно,"https://dou.ua/users/oleksii-smiichuk/, https://dou.ua/users/igor-stetsyuk/, https://dou.ua/users/dmitrij-ivanov-15/","DevOps, кар’єра, мітап, технології",177
ITKaiZenClub: Lessons learned & trends 2023 (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Youtube_cover_2_gbU3EV6/a6b9a326d2d41e344b5247c1b87fa5b5.png,13 грудня 2023 (середа),19:00,Online,Безкоштовно,https://dou.ua/users/darya-s/,"BA, вебинар, менеджмент",80
Tech Talk focusing on Artificial Intelligence and Chatbots. (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Building_a_smart_Assistance_using_GPT_1/d071a39b7e441a228a6b6af4018e2b8b.png,13 December 2023 (Wednesday),19:00,Online,free,"https://dou.ua/users/daniel-smialkowsky-1/, https://dou.ua/users/oleksii-artemiev/","AI, вебінар, технології",78
"AI for Ukraine: Season 2 I Хасіб Хан, Google I Лекція за донат (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/200_x_200_2_5/b054639f08e7d14b35c634386918a208.png,13 грудня 2023 (середа),19:00,online,донат від $10,,"AI, благодійність, технології",75
SKILup Day: Container Orchestration (подія в архіві),https://s.dou.ua/CACHE/images/img/events/676x507/2a9c729224dbf61d331dcb66688b2b26.png,13 December 2023 (Wednesday),,Online,free,https://dou.ua/users/mykhailo-stieblov/,"cloud, DevOps, вебінар, кар’єра, технології",65
Online event “Google DocAI Warehouse Unleashed” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Google_event_DOU_size_840x460/9b11d5b1b9ba55cc5487723ce09a1799.png,13 грудня 2023 (середа),18:00,online,Безкоштовно,"https://dou.ua/users/wasrull/, https://dou.ua/users/evhenii-syrotiuk/","AI, cloud, вебінар, кар’єра, технології",60
Webinar “An Overture to Network Misadventures” by Nik Baterovskiy (подія в архіві),https://s.dou.ua/CACHE/images/img/events/banner_pi/c6694f78ed02436c3cf15302ef1fff67.png,13 December 2023 (Wednesday),17:00,online,free,https://dou.ua/users/mykhailo-toporkov/,"back-end, вебінар, менеджмент, технології",24
Online event “Optimizing QA: AI-Infused Strategies for Manual Testing Excellence” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Frame_88_wo75Z2r/11deca1eff54a0973625268f94fbb1e8.png,12 December 2023 (Tuesday),,Online,free,"https://dou.ua/users/limara-demerdzhy/, https://dou.ua/users/taras-kachmarskij/, https://dou.ua/users/nadezhda-dudnik/, https://dou.ua/users/inna-s/, https://dou.ua/users/liolchik/, https://dou.ua/users/vadym-yudin/, https://dou.ua/users/oksana-yavdohina/","AI, QA, вебінар, тестування, технології",182
"Telegram-ефір ""Як стати кандидатом, якому дійсно перетелефонують? (подія в архіві)",https://s.dou.ua/CACHE/images/img/events/Marketing_Specialist_%D1%83_No_Fluff_Jobs_Ukraine_1/f829ac3d65e48647b7378aa0dde8bdb3.png,12 грудня 2023 (вівторок),18:30,online,Безкоштовно,"https://dou.ua/users/yuliya-artemenko/, https://dou.ua/users/natalya-vysochanska/, https://dou.ua/users/nastya-fedenkiv/, https://dou.ua/users/born-born/, https://dou.ua/users/mariya-martsenyuk/, https://dou.ua/users/valentina-viznyuk-1/","вебінар, кар’єра",159
Онлайн-подія «До чого HR готуватись в 2024» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/PFC_YT_Cover_2023.12.12/4d2d83628a7d725c2432e381ee1bd514.png,12 грудня 2023 (вівторок),18:00,Online,Безкоштовний,"https://dou.ua/users/muchlydia/, https://dou.ua/users/anna-lazarenko-1/, https://dou.ua/users/yuliya-oblamska/, https://dou.ua/users/maria-markina-1/, https://dou.ua/users/mariya-martsenyuk/, https://dou.ua/users/evgeniya-fesenko/, https://dou.ua/users/nika-letter/","HR, вебінар, кар’єра",151
QA Global Summit’23 by Geekle (подія в архіві),https://s.dou.ua/CACHE/images/img/events/QA23/db13082d762c1761cac2b6ace635b2d3.png,12 грудня — 13 січня,,Online,0-99-179$,,"AI, DevOps, QA, кар’єра, конференція, тестування, технології",83
CoffeeJUG offline “Harry Potter & Apache Iceberg Table Format. The magic of Apache Iceberg” (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Always_choose_yourself_1/be2dc1d4b6fe1feae7cf6c1e4682804d.png,12 December 2023 (Tuesday),19:00,"Lviv, Zamknena 9, iHUB",free,,"мітап, технології",56
QA Management Club. Зустріч 11. Onboarding. (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87%D1%96_%D0%B4%D0%BB%D1%8F_QA_%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%B5%D1%80%D1%96%D0%B2/461e89431fd4776b45638f03732296cd.png,12 грудня 2023 (вівторок),20:00,online,Безкоштовно,https://dou.ua/users/alena-hady/,"QA, мітап, менеджмент, технології",32
Learn IT: вебінар із ІТ-компанією Valtech (подія в архіві),https://s.dou.ua/CACHE/images/img/events/12.12/1506fde00d91e231b26de728b4d691fe.png,12 грудня 2023 (вівторок),16:00,онлайн,безкоштовно,https://dou.ua/users/maxim-bordyug/,"DevOps, вебінар, кар’єра, технології",21
Rust Bootcamp — Winter 2023-2024 (подія в архіві),https://s.dou.ua/CACHE/images/img/events/WINTER_RUST_BOOTCAMP_2024/867aaa995700d24b3687c5a041f5da6c.png,14 грудня 2023 (четвер),,онлайн,безкоштовно,"https://dou.ua/users/kostiantyn-wandalen/, https://dou.ua/users/viktor-dudnik-1/, https://dou.ua/users/vistoria-pergat/, https://dou.ua/users/nikita-yuhno/, https://dou.ua/users/bogdan-balushkin/, https://dou.ua/users/dmytry-victorovich/, https://dou.ua/users/stepan-chaplia/, https://dou.ua/users/olha-snihur-2/, https://dou.ua/users/pavlo-myroniuk-1/, https://dou.ua/users/andrij-lejbik/, https://dou.ua/users/steven-stevenson/, https://dou.ua/users/andrii-yashchishen/, https://dou.ua/users/anton-zub/, https://dou.ua/users/altyn-777/, https://dou.ua/users/supperzum/, https://dou.ua/users/stanislava-moskaliuk/, https://dou.ua/users/dmytro-serheiev/, https://dou.ua/users/denys-sychov-2/, https://dou.ua/users/vladyslav-shevchuk-3/, https://dou.ua/users/vadim-blan/, https://dou.ua/users/petro-koriakin/","Rust, кар’єра, технології",974
Digital Marketing Conference від SKELAR і Targetorium (подія в архіві),https://s.dou.ua/CACHE/images/img/events/DOU_860_-_2/d87aab8915aab4dc88e1e107710ee0ec.png,14 грудня 2023 (четвер),,"Київ, вул. Констянтинівська, 71 та онлайн",безкоштовно,"https://dou.ua/users/bio-svit/, https://dou.ua/users/dmitro-romashko/, https://dou.ua/users/iryna-davydenko-1/, https://dou.ua/users/iryna-franchuk-2/, https://dou.ua/users/anna-mariia-kviatkovska/","конференція, маркетинг",564
Вебінар «ChatGPT для розробників: підсумки 2023 року» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Fb_unlVdhW/59c7180c2d75aa950a985fcb5d073079.png,14 грудня 2023 (четвер),18:30,online,безкоштовно,"https://dou.ua/users/san/, https://dou.ua/users/mila-mazur/, https://dou.ua/users/yuliia-bulinok/, https://dou.ua/users/ihor-levchenko-3/, https://dou.ua/users/catherine-karnyushina/, https://dou.ua/users/sashaborchenko/, https://dou.ua/users/wasrull/, https://dou.ua/users/evhen-ivchenko/, https://dou.ua/users/sergij-kozlovskij/, https://dou.ua/users/olesia-zaozirna/, https://dou.ua/users/nataliya-tolubarya/, https://dou.ua/users/vova-smialko/, https://dou.ua/users/bogdan-koshtura/, https://dou.ua/users/vasyl-kusmii/, https://dou.ua/users/vladislav-bessmertnyij-1/, https://dou.ua/users/anatolii-stepaniuk/, https://dou.ua/users/oleksandr-krokhmalnyi/","AI, Microsoft, вебінар, технології",337
Сертифікаційний онлайн курс “Product Owner / Product Manager with SAFe” від Е5 (подія в архіві),https://s.dou.ua/CACHE/images/img/events/SAFePOOnline8/a753da9ed70925b3abc19ae6611e0e92.png,14 — 16 грудня 2023,09:30 — 14:00,Online,19500 грн до 05.11.2023,,"Agile, кар’єра, курси, менеджмент",307
EPAM Вебінар: Мистецтво презентацій і як вийти на новий рівень (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Presentations_webinar-1200x628_/2806277b03c7be077cffd81a5a7af165.png,14 грудня 2023 (четвер),17:00,онлайн,безкоштовно,"https://dou.ua/users/wasrull/, https://dou.ua/users/va-papusha/, https://dou.ua/users/kseniya-savina/, https://dou.ua/users/sasha-nadyezhdina/, https://dou.ua/users/kate-hanichenko/, https://dou.ua/users/nikolaj-bugaj/, https://dou.ua/users/valentina-viznyuk-1/, https://dou.ua/users/vika-kostrica/, https://dou.ua/users/teftv81/, https://dou.ua/users/dima-bolyachin-1/, https://dou.ua/users/valeriya-desyak/, https://dou.ua/users/dasha-gashik/, https://dou.ua/users/tatyana-ivanchenko-1/, https://dou.ua/users/liza-vasilets/, https://dou.ua/users/elizaveta-vasilets/, https://dou.ua/users/lena-karaliiskaya/, https://dou.ua/users/maria-yermolayeva/","вебінар, маркетинг, менеджмент",240
Четверта благодійна гра HYS QUIZ (подія в архіві),https://s.dou.ua/CACHE/images/img/events/UA_DOU_and_Facebook_1200x630px/975da6642e5273a8c3154be12e66fa09.png,14 грудня 2023 (четвер),18:30,online,3000 грн (благодійний внесок),https://dou.ua/users/liliya-kochetkova/,"благодійність, змагання, технології",212
Вебінар «Стратегія пошуку першої роботи» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/2023-11-30_12.45.33_zbXmN4C/07b3c31a187cdb70ccdedc585be21609.png,14 грудня 2023 (четвер),18:30,Online,безкоштовно,"https://dou.ua/users/yuliya-artemenko/, https://dou.ua/users/matvii-filipenko/, https://dou.ua/users/elina-ivanova/, https://dou.ua/users/evgeniya-sheigus/, https://dou.ua/users/vova-smialko/, https://dou.ua/users/vladymyr-mazepa/, https://dou.ua/users/born-born/, https://dou.ua/users/elena-rostorgueva/, https://dou.ua/users/evgenij-vryashnik/, https://dou.ua/users/maria-yermolayeva/","HR, вебінар, кар’єра",209
Воркшоп «Оптимізація процесів за допомогою Kanban: від дошки до метрик потоку» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/Kanban_PM_workshop-1200x628_/66ce85db08123b2555e5f154076980f1.png,14 грудня 2023 (четвер),15:00,Online,Безкоштовно,"https://dou.ua/users/irina-cherevko/, https://dou.ua/users/irina-robotko-1/, https://dou.ua/users/veronika-kutsak/, https://dou.ua/users/yulia-shipilo/","воркшоп, менеджмент",123
Курс “Information and Cybersecurity Management” від SET University (подія в архіві),https://s.dou.ua/CACHE/images/img/events/09-11_ICM_fb/f97830e0e91e4f561953915d350b4c7d.png,14 грудня 2023 (четвер),,Online,12 500 грн/місяць,,"безпека, кар’єра, курси, менеджмент, технології",114
Лекція «План дослідження перевірки гіпотез: кейс Uklon» (подія в архіві),https://s.dou.ua/CACHE/images/img/events/%D0%B4%D0%B0%D1%80%D1%96%D1%8F/5f89fc4822bc834b87bf0b1780bf1bca.png,14 грудня 2023 (четвер),19:30,Online,199 грн,"https://dou.ua/users/dariia-strelnikova/, https://dou.ua/users/veronika-kutsak/, https://dou.ua/users/ivan-pronko/","вебінар, дизайн, кар’єра",111
Agri Food Startup: Meetup & Networking (подія в архіві),https://s.dou.ua/CACHE/images/img/events/agrifood-meetup-fb/2704209c819bcc8a186aacb265a3a6c2.png,14 грудня 2023 (четвер),17:00,"Київ, UNIT.City",Безоплатно,,"бізнес, кар’єра, мітап, стартап, технології",96
